# Renewables.ninja Wind (Point API) - 53.135, -5.555 - Version: 1.1 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, wind_speed in m/s,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""wind_speed"": ""m/s""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""53.13479"""," ""lon"": ""-5.5548"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1000"""," ""height"": ""140"""," ""turbine"": ""Vestas V164 7000"""," ""raw"": true}}"
time,local_time,electricity,wind_speed,,,,,,,,,,,
26/06/2019 13:00,26/06/2019 14:00,605.258,9.542,,,,,,,,,,,
26/06/2019 14:00,26/06/2019 15:00,633.417,9.771,,,,,,,,,,,
26/06/2019 15:00,26/06/2019 16:00,641.643,9.837,,,,,,,,,,,
26/06/2019 16:00,26/06/2019 17:00,655.27,9.953,,,,,,,,,,,
26/06/2019 17:00,26/06/2019 18:00,663.103,10.023,,,,,,,,,,,
26/06/2019 18:00,26/06/2019 19:00,641.647,9.836,,,,,,,,,,,
26/06/2019 19:00,26/06/2019 20:00,598.52,9.484,,,,,,,,,,,
26/06/2019 20:00,26/06/2019 21:00,605.059,9.541,,,,,,,,,,,
26/06/2019 21:00,26/06/2019 22:00,634.309,9.779,,,,,,,,,,,
26/06/2019 22:00,26/06/2019 23:00,654.637,9.945,,,,,,,,,,,
26/06/2019 23:00,27/06/2019 00:00,667.678,10.063,,,,,,,,,,,
27/06/2019 00:00,27/06/2019 01:00,666.547,10.053,,,,,,,,,,,
27/06/2019 01:00,27/06/2019 02:00,637.286,9.804,,,,,,,,,,,
27/06/2019 02:00,27/06/2019 03:00,624.768,9.694,,,,,,,,,,,
27/06/2019 03:00,27/06/2019 04:00,599.258,9.487,,,,,,,,,,,
27/06/2019 04:00,27/06/2019 05:00,553.732,9.14,,,,,,,,,,,
27/06/2019 05:00,27/06/2019 06:00,498.217,8.723,,,,,,,,,,,
27/06/2019 06:00,27/06/2019 07:00,473.533,8.539,,,,,,,,,,,
27/06/2019 07:00,27/06/2019 08:00,476.862,8.562,,,,,,,,,,,
27/06/2019 08:00,27/06/2019 09:00,507.28,8.782,,,,,,,,,,,
27/06/2019 09:00,27/06/2019 10:00,547.284,9.091,,,,,,,,,,,
27/06/2019 10:00,27/06/2019 11:00,582.083,9.359,,,,,,,,,,,
27/06/2019 11:00,27/06/2019 12:00,614.737,9.618,,,,,,,,,,,
27/06/2019 12:00,27/06/2019 13:00,640.728,9.826,,,,,,,,,,,
27/06/2019 13:00,27/06/2019 14:00,662.545,10.018,,,,,,,,,,,
27/06/2019 14:00,27/06/2019 15:00,673.031,10.11,,,,,,,,,,,
27/06/2019 15:00,27/06/2019 16:00,671.228,10.092,,,,,,,,,,,
27/06/2019 16:00,27/06/2019 17:00,669.242,10.073,,,,,,,,,,,
27/06/2019 17:00,27/06/2019 18:00,692.202,10.282,,,,,,,,,,,
27/06/2019 18:00,27/06/2019 19:00,729.961,10.641,,,,,,,,,,,
27/06/2019 19:00,27/06/2019 20:00,782.549,11.206,,,,,,,,,,,
27/06/2019 20:00,27/06/2019 21:00,829.957,11.81,,,,,,,,,,,
27/06/2019 21:00,27/06/2019 22:00,859.928,12.262,,,,,,,,,,,
27/06/2019 22:00,27/06/2019 23:00,861.37,12.285,,,,,,,,,,,
27/06/2019 23:00,28/06/2019 00:00,838.376,11.928,,,,,,,,,,,
28/06/2019 00:00,28/06/2019 01:00,808.358,11.518,,,,,,,,,,,
28/06/2019 01:00,28/06/2019 02:00,779.222,11.167,,,,,,,,,,,
28/06/2019 02:00,28/06/2019 03:00,751.554,10.861,,,,,,,,,,,
28/06/2019 03:00,28/06/2019 04:00,719.868,10.543,,,,,,,,,,,
28/06/2019 04:00,28/06/2019 05:00,687.509,10.239,,,,,,,,,,,
28/06/2019 05:00,28/06/2019 06:00,631.671,9.757,,,,,,,,,,,
28/06/2019 06:00,28/06/2019 07:00,568.916,9.253,,,,,,,,,,,
28/06/2019 07:00,28/06/2019 08:00,543.671,9.063,,,,,,,,,,,
28/06/2019 08:00,28/06/2019 09:00,498.404,8.724,,,,,,,,,,,
28/06/2019 09:00,28/06/2019 10:00,486.244,8.634,,,,,,,,,,,
28/06/2019 10:00,28/06/2019 11:00,483.715,8.615,,,,,,,,,,,
28/06/2019 11:00,28/06/2019 12:00,449.089,8.352,,,,,,,,,,,
28/06/2019 12:00,28/06/2019 13:00,426.01,8.19,,,,,,,,,,,
28/06/2019 13:00,28/06/2019 14:00,421.968,8.153,,,,,,,,,,,
28/06/2019 14:00,28/06/2019 15:00,454.511,8.395,,,,,,,,,,,
28/06/2019 15:00,28/06/2019 16:00,449.093,8.354,,,,,,,,,,,
28/06/2019 16:00,28/06/2019 17:00,383.47,7.867,,,,,,,,,,,
28/06/2019 17:00,28/06/2019 18:00,340.02,7.544,,,,,,,,,,,
28/06/2019 18:00,28/06/2019 19:00,320.58,7.386,,,,,,,,,,,
28/06/2019 19:00,28/06/2019 20:00,354.152,7.642,,,,,,,,,,,
28/06/2019 20:00,28/06/2019 21:00,400.326,7.99,,,,,,,,,,,
28/06/2019 21:00,28/06/2019 22:00,439.584,8.281,,,,,,,,,,,
28/06/2019 22:00,28/06/2019 23:00,426.57,8.194,,,,,,,,,,,
28/06/2019 23:00,29/06/2019 00:00,369.301,7.759,,,,,,,,,,,
29/06/2019 00:00,29/06/2019 01:00,305.166,7.268,,,,,,,,,,,
29/06/2019 01:00,29/06/2019 02:00,253.261,6.83,,,,,,,,,,,
29/06/2019 02:00,29/06/2019 03:00,214.605,6.483,,,,,,,,,,,
29/06/2019 03:00,29/06/2019 04:00,181.623,6.165,,,,,,,,,,,
29/06/2019 04:00,29/06/2019 05:00,136.861,5.678,,,,,,,,,,,
29/06/2019 05:00,29/06/2019 06:00,92.617,5.089,,,,,,,,,,,
29/06/2019 06:00,29/06/2019 07:00,54.004,4.415,,,,,,,,,,,
29/06/2019 07:00,29/06/2019 08:00,28.98,3.815,,,,,,,,,,,
29/06/2019 08:00,29/06/2019 09:00,18.351,3.45,,,,,,,,,,,
29/06/2019 09:00,29/06/2019 10:00,17.808,3.438,,,,,,,,,,,
29/06/2019 10:00,29/06/2019 11:00,13.596,3.257,,,,,,,,,,,
29/06/2019 11:00,29/06/2019 12:00,11.911,3.174,,,,,,,,,,,
29/06/2019 12:00,29/06/2019 13:00,11.693,3.163,,,,,,,,,,,
29/06/2019 13:00,29/06/2019 14:00,12.732,3.207,,,,,,,,,,,
29/06/2019 14:00,29/06/2019 15:00,17.462,3.424,,,,,,,,,,,
29/06/2019 15:00,29/06/2019 16:00,34.07,3.949,,,,,,,,,,,
29/06/2019 16:00,29/06/2019 17:00,86.066,4.988,,,,,,,,,,,
29/06/2019 17:00,29/06/2019 18:00,210.061,6.446,,,,,,,,,,,
29/06/2019 18:00,29/06/2019 19:00,403.081,8.016,,,,,,,,,,,
29/06/2019 19:00,29/06/2019 20:00,611.379,9.591,,,,,,,,,,,
29/06/2019 20:00,29/06/2019 21:00,731.764,10.66,,,,,,,,,,,
29/06/2019 21:00,29/06/2019 22:00,782.338,11.203,,,,,,,,,,,
29/06/2019 22:00,29/06/2019 23:00,791.701,11.314,,,,,,,,,,,
29/06/2019 23:00,30/06/2019 00:00,768.15,11.042,,,,,,,,,,,
30/06/2019 00:00,30/06/2019 01:00,733.399,10.676,,,,,,,,,,,
30/06/2019 01:00,30/06/2019 02:00,716.121,10.507,,,,,,,,,,,
30/06/2019 02:00,30/06/2019 03:00,712.078,10.468,,,,,,,,,,,
30/06/2019 03:00,30/06/2019 04:00,706.028,10.401,,,,,,,,,,,
30/06/2019 04:00,30/06/2019 05:00,703.732,10.389,,,,,,,,,,,
30/06/2019 05:00,30/06/2019 06:00,695.773,10.315,,,,,,,,,,,
30/06/2019 06:00,30/06/2019 07:00,711.796,10.465,,,,,,,,,,,
30/06/2019 07:00,30/06/2019 08:00,767.602,11.036,,,,,,,,,,,
30/06/2019 08:00,30/06/2019 09:00,777.111,11.141,,,,,,,,,,,
30/06/2019 09:00,30/06/2019 10:00,782.516,11.205,,,,,,,,,,,
30/06/2019 10:00,30/06/2019 11:00,797.696,11.387,,,,,,,,,,,
30/06/2019 11:00,30/06/2019 12:00,828.613,11.782,,,,,,,,,,,
30/06/2019 12:00,30/06/2019 13:00,857.377,12.215,,,,,,,,,,,
30/06/2019 13:00,30/06/2019 14:00,861.791,12.292,,,,,,,,,,,
30/06/2019 14:00,30/06/2019 15:00,853.702,12.161,,,,,,,,,,,
30/06/2019 15:00,30/06/2019 16:00,844.505,12.013,,,,,,,,,,,
30/06/2019 16:00,30/06/2019 17:00,837.039,11.904,,,,,,,,,,,
30/06/2019 17:00,30/06/2019 18:00,831.81,11.836,,,,,,,,,,,
30/06/2019 18:00,30/06/2019 19:00,848.012,12.074,,,,,,,,,,,
30/06/2019 19:00,30/06/2019 20:00,851.861,12.133,,,,,,,,,,,
30/06/2019 20:00,30/06/2019 21:00,828.565,11.787,,,,,,,,,,,
30/06/2019 21:00,30/06/2019 22:00,811.755,11.564,,,,,,,,,,,
30/06/2019 22:00,30/06/2019 23:00,793.887,11.339,,,,,,,,,,,
30/06/2019 23:00,01/07/2019 00:00,772.473,11.083,,,,,,,,,,,
01/07/2019 00:00,01/07/2019 01:00,766.163,11.015,,,,,,,,,,,
01/07/2019 01:00,01/07/2019 02:00,759.69,10.95,,,,,,,,,,,
01/07/2019 02:00,01/07/2019 03:00,755.007,10.889,,,,,,,,,,,
01/07/2019 03:00,01/07/2019 04:00,774.23,11.105,,,,,,,,,,,
01/07/2019 04:00,01/07/2019 05:00,789.004,11.276,,,,,,,,,,,
01/07/2019 05:00,01/07/2019 06:00,788.931,11.275,,,,,,,,,,,
01/07/2019 06:00,01/07/2019 07:00,783.834,11.221,,,,,,,,,,,
01/07/2019 07:00,01/07/2019 08:00,741.722,10.755,,,,,,,,,,,
01/07/2019 08:00,01/07/2019 09:00,682.465,10.187,,,,,,,,,,,
01/07/2019 09:00,01/07/2019 10:00,636.152,9.794,,,,,,,,,,,
01/07/2019 10:00,01/07/2019 11:00,583.624,9.371,,,,,,,,,,,
01/07/2019 11:00,01/07/2019 12:00,535.915,9.002,,,,,,,,,,,
01/07/2019 12:00,01/07/2019 13:00,515.027,8.848,,,,,,,,,,,
01/07/2019 13:00,01/07/2019 14:00,504.057,8.758,,,,,,,,,,,
01/07/2019 14:00,01/07/2019 15:00,484.319,8.62,,,,,,,,,,,
01/07/2019 15:00,01/07/2019 16:00,450.771,8.372,,,,,,,,,,,
01/07/2019 16:00,01/07/2019 17:00,384.482,7.881,,,,,,,,,,,
01/07/2019 17:00,01/07/2019 18:00,306.152,7.274,,,,,,,,,,,
01/07/2019 18:00,01/07/2019 19:00,237.31,6.693,,,,,,,,,,,
01/07/2019 19:00,01/07/2019 20:00,202.696,6.372,,,,,,,,,,,
01/07/2019 20:00,01/07/2019 21:00,197.435,6.324,,,,,,,,,,,
01/07/2019 21:00,01/07/2019 22:00,225.128,6.586,,,,,,,,,,,
01/07/2019 22:00,01/07/2019 23:00,287.801,7.12,,,,,,,,,,,
01/07/2019 23:00,02/07/2019 00:00,348.618,7.602,,,,,,,,,,,
02/07/2019 00:00,02/07/2019 01:00,384.326,7.879,,,,,,,,,,,
02/07/2019 01:00,02/07/2019 02:00,408.465,8.055,,,,,,,,,,,
02/07/2019 02:00,02/07/2019 03:00,396.89,7.974,,,,,,,,,,,
02/07/2019 03:00,02/07/2019 04:00,361.299,7.706,,,,,,,,,,,
02/07/2019 04:00,02/07/2019 05:00,302.623,7.241,,,,,,,,,,,
02/07/2019 05:00,02/07/2019 06:00,225.112,6.584,,,,,,,,,,,
02/07/2019 06:00,02/07/2019 07:00,171.814,6.069,,,,,,,,,,,
02/07/2019 07:00,02/07/2019 08:00,150.5,5.836,,,,,,,,,,,
02/07/2019 08:00,02/07/2019 09:00,134.608,5.65,,,,,,,,,,,
02/07/2019 09:00,02/07/2019 10:00,115.656,5.412,,,,,,,,,,,
02/07/2019 10:00,02/07/2019 11:00,96.939,5.152,,,,,,,,,,,
02/07/2019 11:00,02/07/2019 12:00,80.788,4.904,,,,,,,,,,,
02/07/2019 12:00,02/07/2019 13:00,68.67,4.699,,,,,,,,,,,
02/07/2019 13:00,02/07/2019 14:00,60.158,4.532,,,,,,,,,,,
02/07/2019 14:00,02/07/2019 15:00,49.276,4.32,,,,,,,,,,,
02/07/2019 15:00,02/07/2019 16:00,41.255,4.13,,,,,,,,,,,
02/07/2019 16:00,02/07/2019 17:00,37.214,4.033,,,,,,,,,,,
02/07/2019 17:00,02/07/2019 18:00,35.645,3.999,,,,,,,,,,,
02/07/2019 18:00,02/07/2019 19:00,34.289,3.954,,,,,,,,,,,
02/07/2019 19:00,02/07/2019 20:00,32.283,3.902,,,,,,,,,,,
02/07/2019 20:00,02/07/2019 21:00,34.771,3.967,,,,,,,,,,,
02/07/2019 21:00,02/07/2019 22:00,41.826,4.143,,,,,,,,,,,
02/07/2019 22:00,02/07/2019 23:00,50.482,4.346,,,,,,,,,,,
02/07/2019 23:00,03/07/2019 00:00,66.358,4.648,,,,,,,,,,,
03/07/2019 00:00,03/07/2019 01:00,91.54,5.063,,,,,,,,,,,
03/07/2019 01:00,03/07/2019 02:00,124.608,5.524,,,,,,,,,,,
03/07/2019 02:00,03/07/2019 03:00,170.931,6.054,,,,,,,,,,,
03/07/2019 03:00,03/07/2019 04:00,229.961,6.634,,,,,,,,,,,
03/07/2019 04:00,03/07/2019 05:00,279.881,7.064,,,,,,,,,,,
03/07/2019 05:00,03/07/2019 06:00,299.576,7.225,,,,,,,,,,,
03/07/2019 06:00,03/07/2019 07:00,291.076,7.147,,,,,,,,,,,
03/07/2019 07:00,03/07/2019 08:00,287.847,7.127,,,,,,,,,,,
03/07/2019 08:00,03/07/2019 09:00,285.403,7.106,,,,,,,,,,,
03/07/2019 09:00,03/07/2019 10:00,275.84,7.031,,,,,,,,,,,
03/07/2019 10:00,03/07/2019 11:00,265.248,6.936,,,,,,,,,,,
03/07/2019 11:00,03/07/2019 12:00,246.082,6.777,,,,,,,,,,,
03/07/2019 12:00,03/07/2019 13:00,219.237,6.536,,,,,,,,,,,
03/07/2019 13:00,03/07/2019 14:00,198.599,6.336,,,,,,,,,,,
03/07/2019 14:00,03/07/2019 15:00,191.597,6.271,,,,,,,,,,,
03/07/2019 15:00,03/07/2019 16:00,202.706,6.373,,,,,,,,,,,
03/07/2019 16:00,03/07/2019 17:00,212.139,6.46,,,,,,,,,,,
03/07/2019 17:00,03/07/2019 18:00,208.89,6.434,,,,,,,,,,,
03/07/2019 18:00,03/07/2019 19:00,190.081,6.253,,,,,,,,,,,
03/07/2019 19:00,03/07/2019 20:00,164.172,5.978,,,,,,,,,,,
03/07/2019 20:00,03/07/2019 21:00,144.823,5.771,,,,,,,,,,,
03/07/2019 21:00,03/07/2019 22:00,131.344,5.611,,,,,,,,,,,
03/07/2019 22:00,03/07/2019 23:00,132.979,5.631,,,,,,,,,,,
03/07/2019 23:00,04/07/2019 00:00,149.142,5.821,,,,,,,,,,,
04/07/2019 00:00,04/07/2019 01:00,148.256,5.811,,,,,,,,,,,
04/07/2019 01:00,04/07/2019 02:00,117.259,5.433,,,,,,,,,,,
04/07/2019 02:00,04/07/2019 03:00,81.794,4.921,,,,,,,,,,,
04/07/2019 03:00,04/07/2019 04:00,62.08,4.578,,,,,,,,,,,
04/07/2019 04:00,04/07/2019 05:00,53.343,4.397,,,,,,,,,,,
04/07/2019 05:00,04/07/2019 06:00,40.018,4.109,,,,,,,,,,,
04/07/2019 06:00,04/07/2019 07:00,17.174,3.412,,,,,,,,,,,
04/07/2019 07:00,04/07/2019 08:00,8.42,2.966,,,,,,,,,,,
04/07/2019 08:00,04/07/2019 09:00,4.373,2.651,,,,,,,,,,,
04/07/2019 09:00,04/07/2019 10:00,7.46,2.909,,,,,,,,,,,
04/07/2019 10:00,04/07/2019 11:00,21.527,3.576,,,,,,,,,,,
04/07/2019 11:00,04/07/2019 12:00,37.025,4.028,,,,,,,,,,,
04/07/2019 12:00,04/07/2019 13:00,48.971,4.314,,,,,,,,,,,
04/07/2019 13:00,04/07/2019 14:00,59.097,4.52,,,,,,,,,,,
04/07/2019 14:00,04/07/2019 15:00,67.597,4.679,,,,,,,,,,,
04/07/2019 15:00,04/07/2019 16:00,67.161,4.672,,,,,,,,,,,
04/07/2019 16:00,04/07/2019 17:00,65.266,4.628,,,,,,,,,,,
04/07/2019 17:00,04/07/2019 18:00,79.406,4.873,,,,,,,,,,,
04/07/2019 18:00,04/07/2019 19:00,106.982,5.286,,,,,,,,,,,
04/07/2019 19:00,04/07/2019 20:00,135.856,5.665,,,,,,,,,,,
04/07/2019 20:00,04/07/2019 21:00,180.207,6.156,,,,,,,,,,,
04/07/2019 21:00,04/07/2019 22:00,245.017,6.758,,,,,,,,,,,
04/07/2019 22:00,04/07/2019 23:00,287.555,7.119,,,,,,,,,,,
04/07/2019 23:00,05/07/2019 00:00,285.395,7.105,,,,,,,,,,,
05/07/2019 00:00,05/07/2019 01:00,255.644,6.859,,,,,,,,,,,
05/07/2019 01:00,05/07/2019 02:00,218.692,6.531,,,,,,,,,,,
05/07/2019 02:00,05/07/2019 03:00,195.365,6.308,,,,,,,,,,,
05/07/2019 03:00,05/07/2019 04:00,198.588,6.335,,,,,,,,,,,
05/07/2019 04:00,05/07/2019 05:00,202.877,6.381,,,,,,,,,,,
05/07/2019 05:00,05/07/2019 06:00,172.868,6.075,,,,,,,,,,,
05/07/2019 06:00,05/07/2019 07:00,140.219,5.708,,,,,,,,,,,
05/07/2019 07:00,05/07/2019 08:00,132.467,5.624,,,,,,,,,,,
05/07/2019 08:00,05/07/2019 09:00,139.628,5.701,,,,,,,,,,,
05/07/2019 09:00,05/07/2019 10:00,133.39,5.636,,,,,,,,,,,
05/07/2019 10:00,05/07/2019 11:00,120.514,5.475,,,,,,,,,,,
05/07/2019 11:00,05/07/2019 12:00,119.541,5.453,,,,,,,,,,,
05/07/2019 12:00,05/07/2019 13:00,128.792,5.57,,,,,,,,,,,
05/07/2019 13:00,05/07/2019 14:00,140.418,5.717,,,,,,,,,,,
05/07/2019 14:00,05/07/2019 15:00,151.781,5.851,,,,,,,,,,,
05/07/2019 15:00,05/07/2019 16:00,161.155,5.948,,,,,,,,,,,
05/07/2019 16:00,05/07/2019 17:00,164.345,5.981,,,,,,,,,,,
05/07/2019 17:00,05/07/2019 18:00,162.032,5.955,,,,,,,,,,,
05/07/2019 18:00,05/07/2019 19:00,170.935,6.055,,,,,,,,,,,
05/07/2019 19:00,05/07/2019 20:00,207.915,6.421,,,,,,,,,,,
05/07/2019 20:00,05/07/2019 21:00,254.935,6.847,,,,,,,,,,,
05/07/2019 21:00,05/07/2019 22:00,302.665,7.247,,,,,,,,,,,
05/07/2019 22:00,05/07/2019 23:00,345.999,7.58,,,,,,,,,,,
05/07/2019 23:00,06/07/2019 00:00,378.163,7.827,,,,,,,,,,,
06/07/2019 00:00,06/07/2019 01:00,415.231,8.109,,,,,,,,,,,
06/07/2019 01:00,06/07/2019 02:00,449.09,8.353,,,,,,,,,,,
06/07/2019 02:00,06/07/2019 03:00,455.89,8.407,,,,,,,,,,,
06/07/2019 03:00,06/07/2019 04:00,439.597,8.285,,,,,,,,,,,
06/07/2019 04:00,06/07/2019 05:00,400.384,7.994,,,,,,,,,,,
06/07/2019 05:00,06/07/2019 06:00,345.932,7.58,,,,,,,,,,,
06/07/2019 06:00,06/07/2019 07:00,282.978,7.088,,,,,,,,,,,
06/07/2019 07:00,06/07/2019 08:00,240.407,6.724,,,,,,,,,,,
06/07/2019 08:00,06/07/2019 09:00,210.089,6.45,,,,,,,,,,,
06/07/2019 09:00,06/07/2019 10:00,171.414,6.065,,,,,,,,,,,
06/07/2019 10:00,06/07/2019 11:00,135.503,5.661,,,,,,,,,,,
06/07/2019 11:00,06/07/2019 12:00,113.343,5.381,,,,,,,,,,,
06/07/2019 12:00,06/07/2019 13:00,94.648,5.119,,,,,,,,,,,
06/07/2019 13:00,06/07/2019 14:00,73.147,4.774,,,,,,,,,,,
06/07/2019 14:00,06/07/2019 15:00,50.671,4.35,,,,,,,,,,,
06/07/2019 15:00,06/07/2019 16:00,35.55,3.996,,,,,,,,,,,
06/07/2019 16:00,06/07/2019 17:00,27.081,3.758,,,,,,,,,,,
06/07/2019 17:00,06/07/2019 18:00,19.682,3.507,,,,,,,,,,,
06/07/2019 18:00,06/07/2019 19:00,11.2,3.137,,,,,,,,,,,
06/07/2019 19:00,06/07/2019 20:00,6.113,2.8,,,,,,,,,,,
06/07/2019 20:00,06/07/2019 21:00,3.983,2.609,,,,,,,,,,,
06/07/2019 21:00,06/07/2019 22:00,5.112,2.714,,,,,,,,,,,
06/07/2019 22:00,06/07/2019 23:00,5.104,2.713,,,,,,,,,,,
06/07/2019 23:00,07/07/2019 00:00,6.362,2.828,,,,,,,,,,,
07/07/2019 00:00,07/07/2019 01:00,8.65,2.983,,,,,,,,,,,
07/07/2019 01:00,07/07/2019 02:00,18.222,3.448,,,,,,,,,,,
07/07/2019 02:00,07/07/2019 03:00,34.318,3.955,,,,,,,,,,,
07/07/2019 03:00,07/07/2019 04:00,55.191,4.444,,,,,,,,,,,
07/07/2019 04:00,07/07/2019 05:00,79.883,4.886,,,,,,,,,,,
07/07/2019 05:00,07/07/2019 06:00,91.56,5.064,,,,,,,,,,,
07/07/2019 06:00,07/07/2019 07:00,93.864,5.107,,,,,,,,,,,
07/07/2019 07:00,07/07/2019 08:00,84.417,4.962,,,,,,,,,,,
07/07/2019 08:00,07/07/2019 09:00,80.753,4.904,,,,,,,,,,,
07/07/2019 09:00,07/07/2019 10:00,80.623,4.902,,,,,,,,,,,
07/07/2019 10:00,07/07/2019 11:00,84.822,4.969,,,,,,,,,,,
07/07/2019 11:00,07/07/2019 12:00,85.661,4.982,,,,,,,,,,,
07/07/2019 12:00,07/07/2019 13:00,79.726,4.878,,,,,,,,,,,
07/07/2019 13:00,07/07/2019 14:00,61.778,4.572,,,,,,,,,,,
07/07/2019 14:00,07/07/2019 15:00,38.868,4.081,,,,,,,,,,,
07/07/2019 15:00,07/07/2019 16:00,21.224,3.566,,,,,,,,,,,
07/07/2019 16:00,07/07/2019 17:00,11.002,3.119,,,,,,,,,,,
07/07/2019 17:00,07/07/2019 18:00,5.166,2.719,,,,,,,,,,,
07/07/2019 18:00,07/07/2019 19:00,2.951,2.476,,,,,,,,,,,
07/07/2019 19:00,07/07/2019 20:00,1.994,2.325,,,,,,,,,,,
07/07/2019 20:00,07/07/2019 21:00,3.454,2.54,,,,,,,,,,,
07/07/2019 21:00,07/07/2019 22:00,3.979,2.609,,,,,,,,,,,
07/07/2019 22:00,07/07/2019 23:00,5.831,2.778,,,,,,,,,,,
07/07/2019 23:00,08/07/2019 00:00,7.574,2.917,,,,,,,,,,,
08/07/2019 00:00,08/07/2019 01:00,6.338,2.826,,,,,,,,,,,
08/07/2019 01:00,08/07/2019 02:00,6.513,2.84,,,,,,,,,,,
08/07/2019 02:00,08/07/2019 03:00,6.615,2.848,,,,,,,,,,,
08/07/2019 03:00,08/07/2019 04:00,3.967,2.608,,,,,,,,,,,
08/07/2019 04:00,08/07/2019 05:00,3.552,2.552,,,,,,,,,,,
08/07/2019 05:00,08/07/2019 06:00,8.666,2.989,,,,,,,,,,,
08/07/2019 06:00,08/07/2019 07:00,15.051,3.323,,,,,,,,,,,
08/07/2019 07:00,08/07/2019 08:00,20.71,3.547,,,,,,,,,,,
08/07/2019 08:00,08/07/2019 09:00,22.457,3.609,,,,,,,,,,,
08/07/2019 09:00,08/07/2019 10:00,21.233,3.566,,,,,,,,,,,
08/07/2019 10:00,08/07/2019 11:00,14.524,3.299,,,,,,,,,,,
08/07/2019 11:00,08/07/2019 12:00,6.806,2.862,,,,,,,,,,,
08/07/2019 12:00,08/07/2019 13:00,3.406,2.535,,,,,,,,,,,
08/07/2019 13:00,08/07/2019 14:00,5.337,2.743,,,,,,,,,,,
08/07/2019 14:00,08/07/2019 15:00,12.099,3.184,,,,,,,,,,,
08/07/2019 15:00,08/07/2019 16:00,18.296,3.449,,,,,,,,,,,
08/07/2019 16:00,08/07/2019 17:00,23.546,3.637,,,,,,,,,,,
08/07/2019 17:00,08/07/2019 18:00,29.977,3.844,,,,,,,,,,,
08/07/2019 18:00,08/07/2019 19:00,38.174,4.063,,,,,,,,,,,
08/07/2019 19:00,08/07/2019 20:00,54.004,4.415,,,,,,,,,,,
08/07/2019 20:00,08/07/2019 21:00,68.318,4.692,,,,,,,,,,,
08/07/2019 21:00,08/07/2019 22:00,90.928,5.054,,,,,,,,,,,
08/07/2019 22:00,08/07/2019 23:00,116.262,5.42,,,,,,,,,,,
08/07/2019 23:00,09/07/2019 00:00,134.041,5.644,,,,,,,,,,,
09/07/2019 00:00,09/07/2019 01:00,146.966,5.787,,,,,,,,,,,
09/07/2019 01:00,09/07/2019 02:00,149.862,5.829,,,,,,,,,,,
09/07/2019 02:00,09/07/2019 03:00,147.08,5.788,,,,,,,,,,,
09/07/2019 03:00,09/07/2019 04:00,147.295,5.791,,,,,,,,,,,
09/07/2019 04:00,09/07/2019 05:00,145.684,5.776,,,,,,,,,,,
09/07/2019 05:00,09/07/2019 06:00,133.101,5.632,,,,,,,,,,,
09/07/2019 06:00,09/07/2019 07:00,119.059,5.448,,,,,,,,,,,
09/07/2019 07:00,09/07/2019 08:00,114.436,5.396,,,,,,,,,,,
09/07/2019 08:00,09/07/2019 09:00,126.46,5.541,,,,,,,,,,,
09/07/2019 09:00,09/07/2019 10:00,120.4,5.473,,,,,,,,,,,
09/07/2019 10:00,09/07/2019 11:00,100.897,5.204,,,,,,,,,,,
09/07/2019 11:00,09/07/2019 12:00,77.94,4.858,,,,,,,,,,,
09/07/2019 12:00,09/07/2019 13:00,63.419,4.603,,,,,,,,,,,
09/07/2019 13:00,09/07/2019 14:00,67.051,4.666,,,,,,,,,,,
09/07/2019 14:00,09/07/2019 15:00,102.318,5.23,,,,,,,,,,,
09/07/2019 15:00,09/07/2019 16:00,160.733,5.945,,,,,,,,,,,
09/07/2019 16:00,09/07/2019 17:00,228.972,6.618,,,,,,,,,,,
09/07/2019 17:00,09/07/2019 18:00,282.188,7.077,,,,,,,,,,,
09/07/2019 18:00,09/07/2019 19:00,309.597,7.305,,,,,,,,,,,
09/07/2019 19:00,09/07/2019 20:00,329.586,7.463,,,,,,,,,,,
09/07/2019 20:00,09/07/2019 21:00,322.803,7.401,,,,,,,,,,,
09/07/2019 21:00,09/07/2019 22:00,315.455,7.346,,,,,,,,,,,
09/07/2019 22:00,09/07/2019 23:00,316.461,7.353,,,,,,,,,,,
09/07/2019 23:00,10/07/2019 00:00,310.201,7.31,,,,,,,,,,,
10/07/2019 00:00,10/07/2019 01:00,287.823,7.123,,,,,,,,,,,
10/07/2019 01:00,10/07/2019 02:00,276.302,7.035,,,,,,,,,,,
10/07/2019 02:00,10/07/2019 03:00,296.439,7.194,,,,,,,,,,,
10/07/2019 03:00,10/07/2019 04:00,302.625,7.241,,,,,,,,,,,
10/07/2019 04:00,10/07/2019 05:00,302.262,7.239,,,,,,,,,,,
10/07/2019 05:00,10/07/2019 06:00,307.85,7.291,,,,,,,,,,,
10/07/2019 06:00,10/07/2019 07:00,274.595,7.02,,,,,,,,,,,
10/07/2019 07:00,10/07/2019 08:00,282.939,7.082,,,,,,,,,,,
